// 2024/6/25 23:20:44
// ReaderName=SpeedwayR-15-1D-FA, AntennaIDs=1,2,3,4, InventoryMode=DualTarget, ModeIndex=0, Population=32, PowerInDbm=30, Session=0
// Timestamp, EPC, TID, Antenna, RSSI, Frequency, Hostname, PhaseAngle, DopplerFrequency
2024-06-25T23:32:41.5991040+08:00,000000000000000000000103,,1,-22,920.625,SpeedwayR-15-1D-FA,4.884194828627882,
2024-06-25T23:32:41.6003840+08:00,000000000000000000000104,,1,-30.5,920.625,SpeedwayR-15-1D-FA,3.9760782021995817,
2024-06-25T23:32:41.6016420+08:00,000000000000000000000102,,1,-30,920.625,SpeedwayR-15-1D-FA,0.12885438618239387,
2024-06-25T23:32:41.6027070+08:00,000000000000000000000101,,1,-31.5,920.625,SpeedwayR-15-1D-FA,4.589670517353839,
2024-06-25T23:32:41.6037800+08:00,000000000000000000000106,,1,-24,920.625,SpeedwayR-15-1D-FA,4.828971520263998,
2024-06-25T23:32:41.6051830+08:00,000000000000000000000105,,1,-30,920.625,SpeedwayR-15-1D-FA,0.3129320807286708,
2024-06-25T23:32:41.6101980+08:00,000000000000000000000104,,1,-30.5,920.625,SpeedwayR-15-1D-FA,3.9699422790480394,
2024-06-25T23:32:41.6121100+08:00,000000000000000000000102,,1,-30,920.625,SpeedwayR-15-1D-FA,0.1227184630308513,
2024-06-25T23:32:41.6131970+08:00,000000000000000000000105,,1,-30,920.625,SpeedwayR-15-1D-FA,0.3129320807286708,
2024-06-25T23:32:41.6157620+08:00,000000000000000000000101,,1,-31.5,920.625,SpeedwayR-15-1D-FA,4.589670517353839,
2024-06-25T23:32:41.6171910+08:00,000000000000000000000106,,1,-24,920.625,SpeedwayR-15-1D-FA,4.8351074434155406,
2024-06-25T23:32:41.6185030+08:00,000000000000000000000103,,1,-22,920.625,SpeedwayR-15-1D-FA,4.871922982324796,
