// 2024/6/25 23:23:12
// ReaderName=SpeedwayR-15-1D-FA, AntennaIDs=1,2,3,4, InventoryMode=DualTarget, ModeIndex=0, Population=32, PowerInDbm=30, Session=0
// Timestamp, EPC, TID, Antenna, RSSI, Frequency, Hostname, PhaseAngle, DopplerFrequency
2024-06-25T23:35:09.7659750+08:00,000000000000000000000106,,1,-24,920.625,SpeedwayR-15-1D-FA,4.847379289718626,
2024-06-25T23:35:09.7670280+08:00,000000000000000000000103,,1,-22,920.625,SpeedwayR-15-1D-FA,4.896466674930966,
2024-06-25T23:35:09.7681170+08:00,000000000000000000000102,,1,-30.5,920.625,SpeedwayR-15-1D-FA,0.07976700097005335,
2024-06-25T23:35:09.7694260+08:00,000000000000000000000101,,1,-31,920.625,SpeedwayR-15-1D-FA,4.558990901596125,
2024-06-25T23:35:09.7704840+08:00,000000000000000000000105,,1,-30,920.625,SpeedwayR-15-1D-FA,0.2699806186678728,
2024-06-25T23:35:09.7760590+08:00,000000000000000000000104,,1,-30.5,920.625,SpeedwayR-15-1D-FA,3.9822141253511245,
2024-06-25T23:35:09.7792370+08:00,000000000000000000000103,,1,-22,920.625,SpeedwayR-15-1D-FA,4.884194828627882,
2024-06-25T23:35:09.7841690+08:00,000000000000000000000106,,1,-24,920.625,SpeedwayR-15-1D-FA,4.865787059173254,
2024-06-25T23:35:09.7852190+08:00,000000000000000000000101,,1,-31.5,920.625,SpeedwayR-15-1D-FA,4.577398671050753,
2024-06-25T23:35:09.7866750+08:00,000000000000000000000102,,1,-30,920.625,SpeedwayR-15-1D-FA,0.0859029241215959,
2024-06-25T23:35:09.7880560+08:00,000000000000000000000104,,1,-31,920.625,SpeedwayR-15-1D-FA,3.9392626632903265,
2024-06-25T23:35:09.7891850+08:00,000000000000000000000105,,1,-30,920.625,SpeedwayR-15-1D-FA,0.2945243112740431,
2024-06-25T23:35:09.8247520+08:00,000000000000000000000106,,1,-24.5,920.625,SpeedwayR-15-1D-FA,4.779884135051658,
2024-06-25T23:35:09.8257950+08:00,000000000000000000000105,,1,-30,920.625,SpeedwayR-15-1D-FA,0.2945243112740431,
2024-06-25T23:35:09.8274240+08:00,000000000000000000000104,,1,-29.5,920.625,SpeedwayR-15-1D-FA,3.865631585471816,
2024-06-25T23:35:09.8288890+08:00,000000000000000000000103,,1,-22.5,920.625,SpeedwayR-15-1D-FA,4.841243366567084,
2024-06-25T23:35:09.8304070+08:00,000000000000000000000102,,1,-30,920.625,SpeedwayR-15-1D-FA,0.0859029241215959,
2024-06-25T23:35:09.8329420+08:00,000000000000000000000101,,1,-31,920.625,SpeedwayR-15-1D-FA,4.460816131171445,
2024-06-25T23:35:09.8382740+08:00,000000000000000000000101,,1,-31,920.625,SpeedwayR-15-1D-FA,4.442408361716817,
2024-06-25T23:35:09.8408710+08:00,000000000000000000000102,,1,-30.5,920.625,SpeedwayR-15-1D-FA,0.07976700097005335,
2024-06-25T23:35:09.8428000+08:00,000000000000000000000105,,1,-30,920.625,SpeedwayR-15-1D-FA,0.28225246497095796,
2024-06-25T23:35:09.8438440+08:00,000000000000000000000103,,1,-23.5,920.625,SpeedwayR-15-1D-FA,4.871922982324796,
2024-06-25T23:35:09.8449110+08:00,000000000000000000000104,,1,-29,920.625,SpeedwayR-15-1D-FA,3.9269908169872414,
2024-06-25T23:35:09.8459690+08:00,000000000000000000000106,,1,-24.5,920.625,SpeedwayR-15-1D-FA,4.749204519293945,
2024-06-25T23:35:09.8825550+08:00,000000000000000000000101,,1,-30,920.625,SpeedwayR-15-1D-FA,4.608078286808466,
2024-06-25T23:35:09.8840120+08:00,000000000000000000000104,,1,-29.5,920.625,SpeedwayR-15-1D-FA,4.1172044346850605,
2024-06-25T23:35:09.8855380+08:00,000000000000000000000105,,1,-30,920.625,SpeedwayR-15-1D-FA,0.28838838812250056,
2024-06-25T23:35:09.8876240+08:00,000000000000000000000106,,1,-23,920.625,SpeedwayR-15-1D-FA,4.884194828627882,
2024-06-25T23:35:09.8897210+08:00,000000000000000000000103,,1,-21.5,920.625,SpeedwayR-15-1D-FA,4.921010367537137,
2024-06-25T23:35:09.8909900+08:00,000000000000000000000102,,1,-30,920.625,SpeedwayR-15-1D-FA,0.06135923151542565,
2024-06-25T23:35:09.8951440+08:00,000000000000000000000104,,1,-30,920.625,SpeedwayR-15-1D-FA,4.09266074207889,
2024-06-25T23:35:09.8961830+08:00,000000000000000000000101,,1,-31,920.625,SpeedwayR-15-1D-FA,4.657165672020807,
2024-06-25T23:35:09.8995520+08:00,000000000000000000000106,,1,-23.5,920.625,SpeedwayR-15-1D-FA,4.884194828627882,
2024-06-25T23:35:09.9008820+08:00,000000000000000000000105,,1,-30,920.625,SpeedwayR-15-1D-FA,0.28225246497095796,
2024-06-25T23:35:09.9019800+08:00,000000000000000000000103,,1,-22.5,920.625,SpeedwayR-15-1D-FA,4.914874444385594,
2024-06-25T23:35:09.9032640+08:00,000000000000000000000102,,1,-30,920.625,SpeedwayR-15-1D-FA,0.11044661672776616,
2024-06-25T23:35:09.9394370+08:00,000000000000000000000102,,1,-30,920.625,SpeedwayR-15-1D-FA,0.1349903093339364,
2024-06-25T23:35:09.9409350+08:00,000000000000000000000104,,1,-29.5,920.625,SpeedwayR-15-1D-FA,4.01902966426038,
2024-06-25T23:35:09.9420080+08:00,000000000000000000000105,,1,-30,920.625,SpeedwayR-15-1D-FA,0.30066023442558565,
2024-06-25T23:35:09.9475570+08:00,000000000000000000000101,,1,-30,920.625,SpeedwayR-15-1D-FA,4.558990901596125,
2024-06-25T23:35:09.9490090+08:00,000000000000000000000103,,1,-22,920.625,SpeedwayR-15-1D-FA,4.871922982324796,
2024-06-25T23:35:09.9503380+08:00,000000000000000000000106,,1,-23.5,920.625,SpeedwayR-15-1D-FA,4.798291904506286,
2024-06-25T23:35:09.9549910+08:00,000000000000000000000105,,1,-30,920.625,SpeedwayR-15-1D-FA,0.3129320807286708,
2024-06-25T23:35:09.9566600+08:00,000000000000000000000101,,1,-30.5,920.625,SpeedwayR-15-1D-FA,4.626486056263094,
2024-06-25T23:35:09.9589820+08:00,000000000000000000000104,,1,-30,920.625,SpeedwayR-15-1D-FA,4.09266074207889,
2024-06-25T23:35:09.9600540+08:00,000000000000000000000102,,1,-30,920.625,SpeedwayR-15-1D-FA,0.1227184630308513,
2024-06-25T23:35:09.9611680+08:00,000000000000000000000106,,1,-23.5,920.625,SpeedwayR-15-1D-FA,4.828971520263998,
2024-06-25T23:35:09.9626940+08:00,000000000000000000000103,,1,-22.5,920.625,SpeedwayR-15-1D-FA,4.871922982324796,
2024-06-25T23:35:10.0006550+08:00,000000000000000000000103,,1,-22,920.625,SpeedwayR-15-1D-FA,4.859651136021712,
2024-06-25T23:35:10.0017410+08:00,000000000000000000000106,,1,-24,920.625,SpeedwayR-15-1D-FA,4.816699673960914,
2024-06-25T23:35:10.0032840+08:00,000000000000000000000105,,1,-30.5,920.625,SpeedwayR-15-1D-FA,0.3374757733348411,
2024-06-25T23:35:10.0043850+08:00,000000000000000000000102,,1,-30,920.625,SpeedwayR-15-1D-FA,0.1902136176978195,
2024-06-25T23:35:10.0060810+08:00,000000000000000000000101,,1,-32,920.625,SpeedwayR-15-1D-FA,4.485359823777615,
2024-06-25T23:35:10.0071200+08:00,000000000000000000000104,,1,-30.5,920.625,SpeedwayR-15-1D-FA,3.8533597391687304,
2024-06-25T23:35:10.0117940+08:00,000000000000000000000101,,1,-32,920.625,SpeedwayR-15-1D-FA,4.442408361716817,
2024-06-25T23:35:10.0136180+08:00,000000000000000000000106,,1,-24,920.625,SpeedwayR-15-1D-FA,4.81056375080937,
2024-06-25T23:35:10.0146650+08:00,000000000000000000000105,,1,-30,920.625,SpeedwayR-15-1D-FA,0.32520392703175593,
2024-06-25T23:35:10.0156790+08:00,000000000000000000000102,,1,-30,920.625,SpeedwayR-15-1D-FA,0.18407769454627693,
2024-06-25T23:35:10.0178460+08:00,000000000000000000000103,,1,-22.5,920.625,SpeedwayR-15-1D-FA,4.865787059173254,
2024-06-25T23:35:10.0195820+08:00,000000000000000000000104,,1,-30.5,920.625,SpeedwayR-15-1D-FA,3.847223816017188,
2024-06-25T23:35:10.0578190+08:00,000000000000000000000103,,1,-22,920.625,SpeedwayR-15-1D-FA,4.841243366567084,
2024-06-25T23:35:10.0595740+08:00,000000000000000000000106,,1,-24,920.625,SpeedwayR-15-1D-FA,4.804427827657828,
2024-06-25T23:35:10.0619310+08:00,000000000000000000000105,,1,-30.5,920.625,SpeedwayR-15-1D-FA,0.2945243112740431,
2024-06-25T23:35:10.0633570+08:00,000000000000000000000104,,1,-30,920.625,SpeedwayR-15-1D-FA,3.877903431774901,
2024-06-25T23:35:10.0644100+08:00,000000000000000000000101,,1,-31,920.625,SpeedwayR-15-1D-FA,4.405592822807561,
2024-06-25T23:35:10.0654690+08:00,000000000000000000000102,,1,-30.5,920.625,SpeedwayR-15-1D-FA,0.1718058482431918,
2024-06-25T23:35:10.0710710+08:00,000000000000000000000102,,1,-30.5,920.625,SpeedwayR-15-1D-FA,0.18407769454627693,
2024-06-25T23:35:10.0721720+08:00,000000000000000000000105,,1,-30.5,920.625,SpeedwayR-15-1D-FA,0.28838838812250056,
2024-06-25T23:35:10.0745250+08:00,000000000000000000000103,,1,-22.5,920.625,SpeedwayR-15-1D-FA,4.841243366567084,
2024-06-25T23:35:10.0755990+08:00,000000000000000000000106,,1,-24,920.625,SpeedwayR-15-1D-FA,4.81056375080937,
2024-06-25T23:35:10.0766670+08:00,000000000000000000000104,,1,-30,920.625,SpeedwayR-15-1D-FA,3.865631585471816,
2024-06-25T23:35:10.0798430+08:00,000000000000000000000101,,1,-31.5,920.625,SpeedwayR-15-1D-FA,4.405592822807561,
2024-06-25T23:35:10.1152360+08:00,000000000000000000000105,,1,-30.5,920.625,SpeedwayR-15-1D-FA,0.3129320807286708,
2024-06-25T23:35:10.1165460+08:00,000000000000000000000104,,1,-30.5,920.625,SpeedwayR-15-1D-FA,3.8288160465625602,
2024-06-25T23:35:10.1178290+08:00,000000000000000000000103,,1,-23,920.625,SpeedwayR-15-1D-FA,4.841243366567084,
2024-06-25T23:35:10.1188410+08:00,000000000000000000000106,,1,-24.5,920.625,SpeedwayR-15-1D-FA,4.816699673960914,
2024-06-25T23:35:10.1201400+08:00,000000000000000000000101,,1,-31.5,920.625,SpeedwayR-15-1D-FA,4.442408361716817,
2024-06-25T23:35:10.1214390+08:00,000000000000000000000102,,1,-30,920.625,SpeedwayR-15-1D-FA,0.2086213871524472,
2024-06-25T23:35:10.1282450+08:00,000000000000000000000104,,1,-30.5,920.625,SpeedwayR-15-1D-FA,3.834951969714103,
2024-06-25T23:35:10.1293150+08:00,000000000000000000000103,,1,-22.5,920.625,SpeedwayR-15-1D-FA,4.847379289718626,
2024-06-25T23:35:10.1308390+08:00,000000000000000000000101,,1,-32,920.625,SpeedwayR-15-1D-FA,4.4362724385652745,
2024-06-25T23:35:10.1321240+08:00,000000000000000000000105,,1,-30.5,920.625,SpeedwayR-15-1D-FA,0.3374757733348411,
2024-06-25T23:35:10.1338360+08:00,000000000000000000000106,,1,-24.5,920.625,SpeedwayR-15-1D-FA,4.81056375080937,
2024-06-25T23:35:10.1349070+08:00,000000000000000000000102,,1,-30,920.625,SpeedwayR-15-1D-FA,0.21475731030398976,
2024-06-25T23:35:10.1764120+08:00,000000000000000000000103,,1,-23,920.625,SpeedwayR-15-1D-FA,4.859651136021712,
2024-06-25T23:35:10.1783090+08:00,000000000000000000000106,,1,-24.5,920.625,SpeedwayR-15-1D-FA,4.847379289718626,
2024-06-25T23:35:10.1797980+08:00,000000000000000000000101,,1,-33,920.625,SpeedwayR-15-1D-FA,4.620350133111551,
2024-06-25T23:35:10.1813630+08:00,000000000000000000000102,,1,-29.5,920.625,SpeedwayR-15-1D-FA,0.2086213871524472,
2024-06-25T23:35:10.1834630+08:00,000000000000000000000105,,1,-30.5,920.625,SpeedwayR-15-1D-FA,0.380427235395639,
2024-06-25T23:35:10.1849870+08:00,000000000000000000000104,,1,-32,920.625,SpeedwayR-15-1D-FA,3.902447124381071,
2024-06-25T23:35:10.1893660+08:00,000000000000000000000103,,1,-23,920.625,SpeedwayR-15-1D-FA,4.859651136021712,
2024-06-25T23:35:10.1907950+08:00,000000000000000000000105,,1,-30.5,920.625,SpeedwayR-15-1D-FA,0.3865631585471816,
2024-06-25T23:35:10.1934040+08:00,000000000000000000000106,,1,-25,920.625,SpeedwayR-15-1D-FA,4.853515212870168,
2024-06-25T23:35:10.1948170+08:00,000000000000000000000102,,1,-29.5,920.625,SpeedwayR-15-1D-FA,0.1718058482431918,
2024-06-25T23:35:10.1961300+08:00,000000000000000000000104,,1,-31.5,920.625,SpeedwayR-15-1D-FA,3.9453985864418692,
2024-06-25T23:35:10.1971830+08:00,000000000000000000000101,,1,-32.5,920.625,SpeedwayR-15-1D-FA,4.675573441475434,
2024-06-25T23:35:10.2329560+08:00,000000000000000000000101,,1,-31.5,920.625,SpeedwayR-15-1D-FA,4.632621979414636,
2024-06-25T23:35:10.2340280+08:00,000000000000000000000102,,1,-30,920.625,SpeedwayR-15-1D-FA,0.11044661672776616,
2024-06-25T23:35:10.2370800+08:00,000000000000000000000106,,1,-24.5,920.625,SpeedwayR-15-1D-FA,4.8351074434155406,
2024-06-25T23:35:10.2385230+08:00,000000000000000000000103,,1,-22.5,920.625,SpeedwayR-15-1D-FA,4.865787059173254,
2024-06-25T23:35:10.2395760+08:00,000000000000000000000104,,1,-30.5,920.625,SpeedwayR-15-1D-FA,4.031301510563465,
2024-06-25T23:35:10.2414750+08:00,000000000000000000000105,,1,-30,920.625,SpeedwayR-15-1D-FA,0.36815538909255385,
2024-06-25T23:35:10.2446180+08:00,000000000000000000000104,,1,-30.5,920.625,SpeedwayR-15-1D-FA,4.0128937411088375,
2024-06-25T23:35:10.2476540+08:00,000000000000000000000102,,1,-30,920.625,SpeedwayR-15-1D-FA,0.1043106935762236,
2024-06-25T23:35:10.2488410+08:00,000000000000000000000106,,1,-24.5,920.625,SpeedwayR-15-1D-FA,4.822835597112456,
2024-06-25T23:35:10.2501390+08:00,000000000000000000000101,,1,-31,920.625,SpeedwayR-15-1D-FA,4.577398671050753,
2024-06-25T23:35:10.2511930+08:00,000000000000000000000105,,1,-30,920.625,SpeedwayR-15-1D-FA,0.34974761963792617,
2024-06-25T23:35:10.2527340+08:00,000000000000000000000103,,1,-22.5,920.625,SpeedwayR-15-1D-FA,4.890330751779424,
2024-06-25T23:35:10.2904840+08:00,000000000000000000000105,,1,-30.5,920.625,SpeedwayR-15-1D-FA,0.36815538909255385,
2024-06-25T23:35:10.2921820+08:00,000000000000000000000104,,1,-31.5,920.625,SpeedwayR-15-1D-FA,3.9944859716542096,
2024-06-25T23:35:10.2932420+08:00,000000000000000000000102,,1,-30,920.625,SpeedwayR-15-1D-FA,0.12885438618239387,
2024-06-25T23:35:10.2946080+08:00,000000000000000000000101,,1,-32,920.625,SpeedwayR-15-1D-FA,4.675573441475434,
2024-06-25T23:35:10.2956920+08:00,000000000000000000000103,,1,-22.5,920.625,SpeedwayR-15-1D-FA,4.921010367537137,
2024-06-25T23:35:10.2969890+08:00,000000000000000000000106,,1,-24.5,920.625,SpeedwayR-15-1D-FA,4.871922982324796,
2024-06-25T23:35:10.3026820+08:00,000000000000000000000102,,1,-30,920.625,SpeedwayR-15-1D-FA,0.11658253987930872,
2024-06-25T23:35:10.3038970+08:00,000000000000000000000105,,1,-30,920.625,SpeedwayR-15-1D-FA,0.35588354278946877,
2024-06-25T23:35:10.3049920+08:00,000000000000000000000101,,1,-31.5,920.625,SpeedwayR-15-1D-FA,4.669437518323892,
2024-06-25T23:35:10.3067610+08:00,000000000000000000000104,,1,-31,920.625,SpeedwayR-15-1D-FA,4.080388895775806,
2024-06-25T23:35:10.3085270+08:00,000000000000000000000106,,1,-24,920.625,SpeedwayR-15-1D-FA,4.871922982324796,
2024-06-25T23:35:10.3097700+08:00,000000000000000000000103,,1,-22.5,920.625,SpeedwayR-15-1D-FA,4.902602598082509,
2024-06-25T23:35:10.3468740+08:00,000000000000000000000102,,1,-30,920.625,SpeedwayR-15-1D-FA,0.18407769454627693,
2024-06-25T23:35:10.3507500+08:00,000000000000000000000101,,1,-31,920.625,SpeedwayR-15-1D-FA,4.4976316700806995,
2024-06-25T23:35:10.3524000+08:00,000000000000000000000103,,1,-22,920.625,SpeedwayR-15-1D-FA,4.841243366567084,
2024-06-25T23:35:10.3545330+08:00,000000000000000000000106,,1,-24.5,920.625,SpeedwayR-15-1D-FA,4.773748211900116,
2024-06-25T23:35:10.3572590+08:00,000000000000000000000105,,1,-30,920.625,SpeedwayR-15-1D-FA,0.3436116964863836,
2024-06-25T23:35:10.3583410+08:00,000000000000000000000104,,1,-30.5,920.625,SpeedwayR-15-1D-FA,3.9576704327449543,
2024-06-25T23:35:10.3612910+08:00,000000000000000000000103,,1,-22.5,920.625,SpeedwayR-15-1D-FA,4.841243366567084,
2024-06-25T23:35:10.3624050+08:00,000000000000000000000101,,1,-31.5,920.625,SpeedwayR-15-1D-FA,4.540583132141498,
2024-06-25T23:35:10.3634770+08:00,000000000000000000000102,,1,-29.5,920.625,SpeedwayR-15-1D-FA,0.22089323345553233,
2024-06-25T23:35:10.3669980+08:00,000000000000000000000106,,1,-24.5,920.625,SpeedwayR-15-1D-FA,4.798291904506286,
2024-06-25T23:35:10.3685290+08:00,000000000000000000000105,,1,-30,920.625,SpeedwayR-15-1D-FA,0.3313398501832985,
2024-06-25T23:35:10.3700670+08:00,000000000000000000000104,,1,-30.5,920.625,SpeedwayR-15-1D-FA,3.9699422790480394,
2024-06-25T23:35:10.4082820+08:00,000000000000000000000101,,1,-31,920.625,SpeedwayR-15-1D-FA,4.522175362686871,
2024-06-25T23:35:10.4099610+08:00,000000000000000000000103,,1,-22,920.625,SpeedwayR-15-1D-FA,4.853515212870168,
2024-06-25T23:35:10.4122900+08:00,000000000000000000000106,,1,-24.5,920.625,SpeedwayR-15-1D-FA,4.804427827657828,
2024-06-25T23:35:10.4135060+08:00,000000000000000000000102,,1,-30,920.625,SpeedwayR-15-1D-FA,0.1227184630308513,
2024-06-25T23:35:10.4145880+08:00,000000000000000000000104,,1,-30,920.625,SpeedwayR-15-1D-FA,3.9699422790480394,
2024-06-25T23:35:10.4158730+08:00,000000000000000000000105,,1,-30,920.625,SpeedwayR-15-1D-FA,0.30679615757712825,
2024-06-25T23:35:10.4228340+08:00,000000000000000000000104,,1,-30,920.625,SpeedwayR-15-1D-FA,3.9699422790480394,
2024-06-25T23:35:10.4239930+08:00,000000000000000000000102,,1,-30,920.625,SpeedwayR-15-1D-FA,0.12885438618239387,
2024-06-25T23:35:10.4251220+08:00,000000000000000000000105,,1,-30.5,920.625,SpeedwayR-15-1D-FA,0.28838838812250056,
2024-06-25T23:35:10.4264150+08:00,000000000000000000000103,,1,-22,920.625,SpeedwayR-15-1D-FA,4.853515212870168,
2024-06-25T23:35:10.4275840+08:00,000000000000000000000106,,1,-24,920.625,SpeedwayR-15-1D-FA,4.798291904506286,
2024-06-25T23:35:10.4299360+08:00,000000000000000000000101,,1,-30.5,920.625,SpeedwayR-15-1D-FA,4.466952054322987,
2024-06-25T23:35:10.4645580+08:00,000000000000000000000105,,1,-30.5,920.625,SpeedwayR-15-1D-FA,0.30066023442558565,
2024-06-25T23:35:10.4674250+08:00,000000000000000000000106,,1,-24.5,920.625,SpeedwayR-15-1D-FA,4.792155981354743,
2024-06-25T23:35:10.4684810+08:00,000000000000000000000103,,1,-22.5,920.625,SpeedwayR-15-1D-FA,4.841243366567084,
2024-06-25T23:35:10.4699910+08:00,000000000000000000000104,,1,-29.5,920.625,SpeedwayR-15-1D-FA,3.8717675086233583,
2024-06-25T23:35:10.4715290+08:00,000000000000000000000101,,1,-30.5,920.625,SpeedwayR-15-1D-FA,4.3933209765044765,
2024-06-25T23:35:10.4735110+08:00,000000000000000000000102,,1,-30,920.625,SpeedwayR-15-1D-FA,0.1718058482431918,
2024-06-25T23:35:10.4791580+08:00,000000000000000000000102,,1,-30.5,920.625,SpeedwayR-15-1D-FA,0.17794177139473438,
2024-06-25T23:35:10.4819710+08:00,000000000000000000000106,,1,-24.5,920.625,SpeedwayR-15-1D-FA,4.7860200582032,
2024-06-25T23:35:10.4830590+08:00,000000000000000000000105,,1,-30.5,920.625,SpeedwayR-15-1D-FA,0.3190680038802134,
2024-06-25T23:35:10.4845980+08:00,000000000000000000000103,,1,-22.5,920.625,SpeedwayR-15-1D-FA,4.841243366567084,
2024-06-25T23:35:10.4864060+08:00,000000000000000000000104,,1,-30,920.625,SpeedwayR-15-1D-FA,3.810408277107933,
2024-06-25T23:35:10.4883590+08:00,000000000000000000000101,,1,-31.5,920.625,SpeedwayR-15-1D-FA,4.381049130201391,
2024-06-25T23:35:10.5247290+08:00,000000000000000000000106,,1,-25,920.625,SpeedwayR-15-1D-FA,4.822835597112456,
2024-06-25T23:35:10.5275660+08:00,000000000000000000000101,,1,-32,920.625,SpeedwayR-15-1D-FA,4.454680208019902,
2024-06-25T23:35:10.5302820+08:00,000000000000000000000103,,1,-22.5,920.625,SpeedwayR-15-1D-FA,4.871922982324796,
2024-06-25T23:35:10.5318500+08:00,000000000000000000000104,,1,-31,920.625,SpeedwayR-15-1D-FA,3.810408277107933,
2024-06-25T23:35:10.5330660+08:00,000000000000000000000105,,1,-30.5,920.625,SpeedwayR-15-1D-FA,0.380427235395639,
2024-06-25T23:35:10.5341380+08:00,000000000000000000000102,,1,-30,920.625,SpeedwayR-15-1D-FA,0.1902136176978195,
2024-06-25T23:35:10.5372540+08:00,000000000000000000000102,,1,-30.5,920.625,SpeedwayR-15-1D-FA,0.18407769454627693,
2024-06-25T23:35:10.5387930+08:00,000000000000000000000103,,1,-22.5,920.625,SpeedwayR-15-1D-FA,4.871922982324796,
2024-06-25T23:35:10.5408940+08:00,000000000000000000000105,,1,-30,920.625,SpeedwayR-15-1D-FA,0.39269908169872414,
2024-06-25T23:35:10.5421900+08:00,000000000000000000000101,,1,-32,920.625,SpeedwayR-15-1D-FA,4.4976316700806995,
2024-06-25T23:35:10.5450280+08:00,000000000000000000000106,,1,-24.5,920.625,SpeedwayR-15-1D-FA,4.841243366567084,
2024-06-25T23:35:10.5464660+08:00,000000000000000000000104,,1,-31.5,920.625,SpeedwayR-15-1D-FA,3.859495662320273,
2024-06-25T23:35:10.5822360+08:00,000000000000000000000104,,1,-31.5,920.625,SpeedwayR-15-1D-FA,3.9822141253511245,
2024-06-25T23:35:10.5843920+08:00,000000000000000000000102,,1,-30,920.625,SpeedwayR-15-1D-FA,0.19634954084936207,
